"","X","Stationidentifier","Stationnumber","Observationtime","Stationlatitude","Stationlongitude","Stationelevation","Showalterindex","Liftedindex","LIFTcomputedusingvirtualtemperature","SWEATindex","Kindex","Crosstotalsindex","Verticaltotalsindex","Totalstotalsindex","ConvectiveAvailablePotentialEnergy","CAPEusingvirtualtemperature","ConvectiveInhibition","CINSusingvirtualtemperature","EquilibrumLevel","EquilibrumLevelusingvirtualtemperature","LevelofFreeConvection","LFCTusingvirtualtemperature","BulkRichardsonNumber","BulkRichardsonNumberusingCAPV","Temp.K.oftheLiftedCondensationLevel","Pres.hPa.oftheLiftedCondensationLevel","Meanmixedlayerpotentialtemperature","Meanmixedlayermixingratio","X1000hPato500hPathickness","Precipitablewater.mm.forentiresounding","TS"
"808",1,"YBBN",94578,"140226/0000",-27.38,153.13,5,9.45,5.69,5.51,124.18,-9.1,13.3,18.3,31.6,5.84,14.53,-19.36,-6.91,788.48,784.94,833.55,879.63,1.67,4.15,287.45,898.56,296.38,11.55,5721,26.6,0
"809",1,"YBBN",94578,"140228/0000",-27.38,153.13,5,9.95,6.3,5.87,170.21,-13.3,13.1,16.1,29.2,34.79,53.74,-3.34,-1.37,773.56,767.7,880.26,893.15,7.01,10.83,288.82,907.47,296.96,12.51,5734,32.33,0
"810",1,"YBBN",94578,"140301/0000",-27.38,153.13,5,9.25,6.61,6.5,147.79,-15,14.2,17.1,31.3,5.12,15.24,-5.43,-2,804.27,794.47,847.5,863.18,0.38,1.14,286.37,881.71,296.87,10.96,5730,29.44,0
"811",1,"YBBN",94578,"140303/0000",-27.38,153.13,5,6.55,5.62,5.29,197.62,21,17,17.7,34.7,0.21,0.93,-20.24,-16.78,843.29,837.83,858.13,863.66,0.05,0.21,288.08,912.32,295.74,11.84,5707,36.94,0
"812",1,"YBBN",94578,"140304/0000",-27.38,153.13,5,10.07,6.76,6.8,284.79,11.4,14.2,16.7,30.9,35.95,48.56,-1.87,-0.31,775.2,772.68,875.48,884.12,2.42,3.26,285.84,888.88,295.64,10.49,5691,31.05,0
"813",1,"YBBN",94578,"140305/0000",-27.38,153.13,5,5.64,4.59,4.54,169.2,5.7,18.1,19.1,37.2,3.63,7.29,-7.8,-5.32,837.15,814.07,906.46,913.99,0.46,0.92,289.81,965.62,292.74,12.52,5670,37.21,0
"814",1,"YBBN",94578,"140307/0000",-27.38,153.13,5,8.67,5.02,4.55,138.01,17.6,14.6,18.1,32.7,37.99,50.51,-2.11,-0.54,761.21,759.26,907.84,913.26,5.21,6.92,288.67,923.54,295.32,12.16,5687,34.27,0
"815",1,"YBBN",94578,"140308/0000",-27.38,153.13,5,8.36,5.54,5.2,146.99,-5.7,15.7,18.3,34,16.37,25.07,-7.46,-2.86,796.69,793.15,859.89,870.14,4.86,7.44,285.68,884.96,295.84,10.43,5687,24.87,0
"816",1,"YBBN",94578,"140309/0000",-27.38,153.13,5,13.11,6.85,6.41,97.22,-18.1,9.3,17.3,26.6,45.79,63.12,-14.54,-5.5,750.29,747.99,843.6,860.74,7.41,10.22,286.32,889.65,296.07,10.82,5696,26.03,0
"817",1,"YBBN",94578,"140310/0000",-27.38,153.13,5,11.26,6.8,6.37,121.2,-20.7,11.7,17.7,29.4,4.78,14.16,-24.07,-10.41,723.8,723.15,833.73,851.32,0.32,0.95,285.91,885.47,296.04,10.58,5688,26.3,0
"818",1,"YBBN",94578,"140311/0000",-27.38,153.13,5,9.96,6.3,5.83,172.01,13,13.8,16.5,30.3,32.25,44.29,-18.49,-13.27,769.43,767.58,898.99,908,9.57,13.14,288.95,937.14,294.38,12.22,5686,30.87,0
"819",1,"YBBN",94578,"140312/0000",-27.38,153.13,5,7.29,3.39,3.01,158.38,-11.3,16.3,19.5,35.8,48.15,67.91,-7.67,-1.98,765.6,762.45,881.96,899.86,54.28,76.56,287.94,911.51,295.67,11.75,5691,25.91,0
"820",1,"YBBN",94578,"140313/0000",-27.38,153.13,5,4.61,2.57,2.29,148.8,-9.6,19.2,21.5,40.7,18.85,27.22,-23.09,-12.67,771.92,768.13,848.34,856.53,2.53,3.65,286.01,887.11,295.98,10.63,5671,25.15,0
"821",1,"YBBN",94578,"140314/0000",-27.38,153.13,5,4.23,0.92,0.6,133.61,21.4,20,22.1,42.1,27.21,36.4,-4.33,-4.09,768.67,658.6,858.47,859.66,8.5,11.37,285.62,875.2,296.72,10.5,5651,31.4,0
"822",1,"YBBN",94578,"140315/0000",-27.38,153.13,5,4.75,2.61,2.3,119,26.3,18.4,22.1,40.5,0.11,5.63,-69.41,-45.8,719.86,690.72,735.35,749.94,0.04,2.33,286.49,892.84,295.93,10.91,5665,32.67,0
"823",1,"YBBN",94578,"140318/0000",-27.38,153.13,5,1.44,-1.48,-2.23,171.4,26.8,20.2,23.1,43.3,146.8,302.85,-17.02,-9.82,286.33,283.13,879.23,888.17,24.14,49.81,292.59,942.81,297.57,15.38,5727,38.35,0
"824",1,"YBBN",94578,"140319/0000",-27.38,153.13,5,4.38,-0.62,-1.24,125.59,30,16.5,24.5,41,39.06,105.21,-9.91,-4.86,490.78,426.37,887.54,903.71,50.31,135.51,290.88,931.64,296.83,13.91,5708,37.86,0
"825",1,"YBBN",94578,"140320/0000",-27.38,153.13,5,7.93,1.06,0.78,100,9.7,13.7,22.7,36.4,7.25,43.1,-8.86,-0.13,787.18,728.17,826.39,890.63,7.04,41.81,287.76,896.98,296.86,11.81,5679,26.91,0
"826",1,"YBBN",94578,"140321/0000",-27.38,153.13,5,5.98,-0.5,-0.75,107.41,20.7,16.5,23.5,40,49.39,98.53,-13.54,-4.24,494,491.94,861.61,890.27,2.6,5.19,288.37,911.5,296.11,12.08,5668,32.72,0
"827",1,"YBBN",94578,"140322/0000",-27.38,153.13,5,4.92,2.52,2.05,147.8,22.6,18.4,20.7,39.1,17.53,46.19,-11.74,-5.96,337.86,336.95,858.5,874.05,16.89,44.48,288.11,908.85,296.1,11.92,5673,33.41,0
"828",1,"YBBN",94578,"140323/0000",-27.38,153.13,5,3.28,-0.76,-1.24,127.99,23.3,19.3,24.3,43.6,310.28,395.51,-70.98,-4.77,285.61,285.2,709.91,904.05,58.43,74.48,288.54,911.84,296.26,12.21,5673,32.23,0
"829",1,"YBBN",94578,"140324/0000",-27.38,153.13,5,3.72,-1.41,-1.65,126.8,25.3,17.9,24.9,42.8,423.99,515.18,0,0,214.62,214.55,915.92,915.92,115.74,140.63,289.61,915.92,296.98,13.04,5680,34.54,0
"830",1,"YBBN",94578,"140325/0000",-27.38,153.13,5,2.17,-2.32,-2.51,156.82,20.7,20.5,24.3,44.8,219.69,319.45,-20.19,-7.37,290.39,288.93,879.5,902.24,20.94,30.45,290.58,934.8,296.24,13.6,5684,37.46,0
"831",1,"YBBN",94578,"140326/0000",-27.38,153.13,5,3.91,0.63,0.58,184.02,25,19,21.5,40.5,16.34,52.78,-7.74,-3.21,635.11,628.57,874.04,887.24,1.03,3.32,289.57,915.5,296.98,13.01,5702,42.95,0
"832",1,"YBBN",94578,"140327/0000",-27.38,153.13,5,3.22,0.46,0.36,205.01,32,19.6,20.5,40.1,74.88,108.82,-2.32,-1.28,568.36,544.19,938.52,944.51,2.43,3.53,292.33,960.34,295.74,14.81,5708,52.78,0
"833",1,"YBBN",94578,"140328/0000",-27.38,153.13,5,1.08,0.61,-0.01,231.02,30,20.8,22.5,43.3,0.04,7.25,-154.36,-113.12,476.63,474.95,572.7,596.95,0.01,1.47,292.5,970.58,295.03,14.8,5730,44.57,0
"834",1,"YBBN",94578,"140329/0000",-27.38,153.13,5,2.95,-1.24,-1.88,174.2,28.3,18.5,22.7,41.2,727.8,877.08,-48.02,-34.13,185.22,185.04,851.9,865.72,36.34,43.79,292.29,929.29,298.5,15.29,5735,39.24,0
"835",1,"YBBN",94578,"140330/0000",-27.38,153.13,5,0.31,-3.83,-4.19,183.78,35.7,22.1,22.9,45,1521.85,1652.16,-2.36,-1.61,173.74,173.76,936.34,940.51,93.17,101.15,294.05,962.4,297.31,16.48,5697,51.12,0
"836",1,"YBBN",94578,"140331/0000",-27.38,153.13,5,3.77,-1.35,-1.92,147,25.2,18.8,22.7,41.5,300.72,449.46,-5.9,-4.28,276.84,275.89,908.11,911.33,124.38,185.9,291.44,943.59,296.33,14.23,5689,37.42,0
"837",1,"YBBN",94578,"140401/0000",-27.38,153.13,5,11.21,3.01,2.56,31,17.3,8.3,22.3,30.6,0.2,9.62,-80.59,-41.42,680.11,667.23,735.01,749.54,0.04,1.99,287.63,901.66,296.27,11.64,5694,29.17,0
"838",1,"YBBN",94578,"140402/0000",-27.38,153.13,5,6.12,1.83,1.57,102.58,24.3,15.5,23.5,39,0.69,4.41,-78.61,-1.51,717.51,707.22,726.31,891.77,0.05,0.32,287.28,896.96,296.36,11.45,5687,33.89,0
"839",1,"YBBN",94578,"140409/0000",-27.38,153.13,5,9.42,9.1,8.83,164.59,-23.7,15.1,15.5,30.6,5.11,6.8,-19.89,-17.74,808.63,806.58,844.61,845.81,28.83,38.36,285.62,899.95,294.37,10.21,5721,25.24,0
"840",1,"YBBN",94578,"140410/0000",-27.38,153.13,5,10.36,8.21,7.97,127,-24.7,13.7,16.3,30,1.04,2.49,-8.76,-6.53,850.52,849.07,867.62,874.41,0.19,0.44,285.95,900.48,294.66,10.43,5723,24.18,0
"841",1,"YBBN",94578,"140412/0000",-27.38,153.13,5,2.52,2.47,1.93,203.61,26.1,18.3,24.3,42.6,47.3,71.34,-235.89,-202.93,572.89,571.82,660.51,670.92,2.16,3.26,286.74,862.31,299.15,11.49,5709,34.22,0
"842",1,"YBBN",94578,"140413/0000",-27.38,153.13,5,0.23,-0.08,-0.32,193.78,32.3,22.5,22.7,45.2,99.22,130.28,-1.39,-0.57,424.62,424.03,928.03,929.86,1.98,2.61,290.31,931.9,296.23,13.4,5689,46.61,0
"843",1,"YBBN",94578,"140414/0000",-27.38,153.13,5,7.49,5.74,5.37,198.39,26.4,16.1,17.7,33.8,1.45,4.62,-17.17,-14.65,824.59,817.13,870.31,879.22,0.68,2.16,288.57,928.52,294.76,12.01,5684,42.14,0
"844",1,"YBBN",94578,"140415/0000",-27.38,153.13,5,9.11,8.27,7.92,228.18,15.6,15.2,16.7,31.9,0.63,3.59,-15.86,-12.78,828.34,698.36,841.14,844.17,0.28,1.61,286,910.57,293.77,10.34,5659,26.3,0
"845",1,"YBBN",94578,"140418/0000",-27.38,153.13,5,11.99,7.38,7.03,68.89,-6.7,10.3,19.3,29.6,3.06,8.61,-65.42,-50.36,785.41,781.55,809.57,821.48,0.2,0.55,284.55,893.86,293.84,9.61,5627,20.34,0
"846",1,"YBBN",94578,"140420/0000",-27.38,153.13,5,8.59,3.72,3.36,77.93,-15.3,13.7,22.7,36.4,12.6,21.94,-77.45,-59.17,774.26,772.58,817.35,829.15,1.1,1.91,284.41,887.3,294.32,9.55,5652,18.69,0
"847",1,"YBBN",94578,"140424/0000",-27.38,153.13,5,8.76,0.57,0.16,33.99,8.5,9.9,25.9,35.8,17.99,45.91,-111.2,-72.29,423.81,419.81,763.46,801.17,17.47,44.57,287.1,911.78,294.79,11.12,5648,21.95,0
"848",1,"YBBN",94578,"140425/0000",-27.38,153.13,5,5.72,-1.6,-2.05,53.2,14.9,14.3,27.3,41.6,400.84,530.12,-90.58,-50.19,272.55,272.28,762.65,821.34,250.17,330.86,288.17,925.82,294.6,11.74,5628,22.34,0
"849",1,"YBBN",94578,"140426/0000",-27.38,153.13,5,9.33,3.66,3.24,69.2,14.7,12.1,22.1,34.2,2.4,28.04,-88.28,-54.89,680.45,657.21,728.58,784.83,0.57,6.66,286.96,912.71,294.55,10.99,5658,26.05,0
"850",1,"YBBN",94578,"140427/0000",-27.38,153.13,5,5.73,-0.94,-1.08,219.11,22.5,14.1,27.1,41.2,247.82,296.87,-143.9,-89.38,300.58,300.55,757.84,777.03,61.33,73.47,288.72,933.86,294.43,12.07,5648,31.05,1
"851",1,"YBBN",94578,"140428/0000",-27.38,153.13,5,2.79,0.93,0.73,146.78,29.1,21.3,24.3,45.6,3.38,8.19,-83.44,-42.99,646.7,639.75,707.65,836.59,0.16,0.38,288.06,962.62,291.23,11.23,5616,34.21,0
"852",1,"YBBN",94578,"140429/0000",-27.38,153.13,5,6.6,5.12,4.77,127.78,-9.6,18.6,19.5,38.1,5.64,7.85,-29.73,-24.27,817.36,816.51,863.85,868.86,1.03,1.43,285.49,916.52,292.71,9.94,5660,20.18,0
"853",1,"YBBN",94578,"140501/0000",-27.38,153.13,5,-0.3,-2.44,-2.9,177.41,21.4,24.2,25.7,49.9,367.19,474.86,-34.21,-25.77,334.44,333.46,868.92,877.29,82.69,106.93,289.3,952.44,293.36,12.28,5627,27.99,0
"854",1,"YBBN",94578,"140502/0000",-27.38,153.13,5,3.34,-1.78,-1.86,180.78,31.7,19.3,25.3,44.6,423.11,465.66,-34.8,-19.58,380.79,379.41,846.95,872.63,11.53,12.69,290.08,957.66,293.7,12.85,5633,39.44,1
"855",1,"YBBN",94578,"140512/0000",-27.38,153.13,5,2.89,0.75,0.46,90.99,23.7,20.7,26.7,47.4,22.23,36.51,-92.82,-74.63,676.54,665.31,743.27,761.55,3.47,5.7,284.4,914.6,291.76,9.25,5574,23.1,0
"856",1,"YBBN",94578,"140514/0000",-27.38,153.13,5,0.8,0.42,0.11,148.8,2.2,24.4,25.3,49.7,18.2,50.15,-63.5,-35.03,405.44,402.86,616.34,692.05,2.04,5.63,285.76,937.83,291.06,9.88,5572,25.97,0
"857",1,"YBBN",94578,"140515/0000",-27.38,153.13,5,3.24,-0.33,-0.62,97.41,5.7,21.9,25.5,47.4,18.88,38.56,-35.52,-26.2,493.85,491.68,866.51,875.15,5.53,11.3,284.79,922.18,291.48,9.43,5567,19.75,0
"858",1,"YBBN",94578,"140516/0000",-27.38,153.13,5,3.04,1.26,0.95,125.81,21.6,22.4,23.7,46.1,63.78,94.27,-20.45,-14.37,656.09,653.32,871.65,878.28,64.2,94.89,285.49,929.46,291.53,9.8,5573,24.56,0
"859",1,"YBBN",94578,"140517/0000",-27.38,153.13,5,9.05,5.48,5.21,79.79,-10.6,16,20.5,36.5,26.08,39.89,-6.76,-2.81,755.12,749.25,851.24,863.97,7.71,11.79,281.89,876.47,292.73,8.16,5599,20.34,0
"860",1,"YBBN",94578,"140518/0000",-27.38,153.13,5,9.48,7.91,7.67,73.4,-18.8,15.8,19.5,35.3,1.76,3.25,-24.56,-16.71,802.47,801.81,825.4,830.86,0.18,0.33,279.6,849.27,292.97,7.25,5609,16.74,0
"861",1,"YBBN",94578,"140520/0000",-27.38,153.13,5,8.62,7.22,7.24,122.4,-14.9,16.3,18.9,35.2,0.06,0.86,-48.03,-41.8,825.43,818.99,829.98,836.97,0,0.07,284.3,910.81,292.01,9.23,5633,23.1,0
"862",1,"YBBN",94578,"140522/0000",-27.38,153.13,5,5.7,3.57,3.22,148.78,26.7,18.6,20.9,39.5,22.49,43,-13.94,-8.13,678.08,676.06,855.78,881.78,3.29,6.3,287.02,929.94,293.06,10.86,5617,29.73,0
"863",1,"YBBN",94578,"140523/0000",-27.38,153.13,5,7.07,2.85,2.55,141.82,23.1,17.1,20.7,37.8,62.02,112.74,-10.92,-5.65,589.41,571.32,863.48,901.6,6.75,12.27,287.56,932.23,293.39,11.2,5616,30.72,0
"864",1,"YBBN",94578,"140524/0000",-27.38,153.13,5,4.82,0.72,0.32,106.42,22.5,18.3,24.3,42.6,138.59,191.11,-46.62,-23.34,308.47,307.02,777.05,834.3,15.64,21.56,287.12,925.88,293.53,10.96,5610,25.02,0
"865",1,"YBBN",94578,"140527/0000",-27.38,153.13,5,9.79,4.77,4.41,65.61,0.7,12.9,20.9,33.8,0.02,4.82,-55.81,-38.71,782.79,774.36,791.37,813.5,0,0.2,286.97,937.19,292.35,10.72,5660,23.9,0
"866",1,"YBBN",94578,"140529/0000",-27.38,153.13,5,5.94,4.68,4.33,141.82,-2.9,16.7,22.7,39.4,12.9,24.61,-168.99,-143.6,711.46,708.14,756.78,771.01,9.69,18.49,285.53,905.92,293.73,10.11,5646,23.82,0
"867",1,"YBBN",94578,"140531/0000",-27.38,153.13,5,10.13,7.35,6.99,145.59,-6.1,14.5,17.1,31.6,29.88,59.23,-22.22,-18.72,754.41,704.63,885,899.54,3.63,7.2,287.43,950.47,291.64,10.88,5632,24.13,0
"868",1,"YBBN",94578,"140601/0000",-27.38,153.13,5,11.42,6.69,6.42,58.6,8.1,12.3,19.3,31.6,1.93,4.73,-82.73,-38.75,709.05,707.74,730.03,859.65,0.14,0.35,285.32,931.56,291.17,9.66,5623,21.86,0
"869",1,"YBBN",94578,"140603/0000",-27.38,153.13,5,3.49,1.06,0.67,117.8,25.2,20,24.3,44.3,115.39,151.22,-75.35,-61.52,608.78,603.48,804.35,820.55,14.83,19.44,287.9,949.1,292.25,11.25,5603,28.68,1
"870",1,"YBBN",94578,"140606/0000",-27.38,153.13,5,2.65,0.81,0.55,80.19,0.7,21.1,27.1,48.2,13,21.58,-292.95,-233.1,527.09,519.19,573.27,582.77,1.73,2.87,284.11,919.9,290.98,9.02,5573,21.6,0
"871",1,"YBBN",94578,"140614/0000",-27.38,153.13,5,7.43,6.13,6.14,180.42,26.6,16.8,20.1,36.9,11.36,13.89,-80.26,-68.75,705.02,705,745.44,749.73,0.27,0.33,286.94,955.59,290.7,10.48,5624,36.48,0
"872",1,"YBBN",94578,"140619/0000",-27.38,153.13,5,7.73,7.14,6.87,135.62,-12.3,18.1,18.9,37,3.6,5.62,-10.68,-9.09,854.38,850.01,904.36,908.57,2.49,3.89,286.09,966.67,288.89,9.8,5602,22.96,0
"873",1,"YBBN",94578,"140621/0000",-27.38,153.13,5,5.29,4.08,3.8,113.2,26.6,19.5,22.7,42.2,110.97,132.04,-95.18,-84.24,677.98,677.39,795.45,817.77,24.36,28.99,284.79,930.39,290.74,9.34,5578,22.13,1
"874",1,"YBBN",94578,"140622/0000",-27.38,153.13,5,4.53,1.9,1.62,96.19,11.5,19.9,24.9,44.8,168.87,223.97,-71.67,-58.76,543.08,535.66,826.6,834.23,7.41,9.83,285.79,956.27,289.48,9.71,5532,21.63,0
"875",1,"YBBN",94578,"140628/0000",-27.38,153.13,5,9.41,8.36,8.14,175.8,-1.1,15.1,19.5,34.6,0.81,2.7,-104.73,-95.54,763.3,564.63,782.6,787.99,0.01,0.03,282.47,894.77,291.61,8.31,5584,21.47,0
"876",1,"YBBN",94578,"140705/0000",-27.38,153.13,5,6.15,1.97,1.77,89.9,18.9,16.5,26.5,43,33.65,49.99,-122.7,-97.88,672.68,672.01,782.28,798.22,2.2,3.27,283.41,928.21,289.53,8.55,5547,18.16,0
"877",1,"YBBN",94578,"140722/0000",-27.38,153.13,5,9.16,8.51,8.32,99.8,16,16.6,20.1,36.7,64.33,84.12,-67.99,-61.23,580.57,578.61,788.84,793.13,2.72,3.55,282,926.45,288.24,7.76,5491,20.55,1
"878",1,"YBBN",94578,"140725/0000",-27.38,153.13,5,15.06,7.75,7.5,59.34,-9.1,4.9,19.9,24.8,1.31,8.11,-122.25,-73.99,705.63,701.31,728.11,745.75,0.07,0.44,285.19,948.82,289.52,9.41,5573,19.03,0
"879",1,"YBBN",94578,"140726/0000",-27.38,153.13,5,3.81,1.97,1.93,130.79,16.5,20.7,25.1,45.8,3.85,11.57,-136.35,-99.6,608.52,606.14,654.74,666.89,0.17,0.51,285.39,947.9,289.8,9.53,5569,27.21,1
"880",1,"YBBN",94578,"140801/0000",-27.38,153.13,5,7.6,5.6,5.34,69.58,-11.5,13.7,24.7,38.4,7.7,10.79,-217.42,-191.25,710.69,708.95,743.85,749.6,0.63,0.89,282.82,894.7,291.97,8.52,5612,19.22,0
"881",1,"YBBN",94578,"140804/0000",-27.38,153.13,5,8.88,3.59,3.58,65.02,-2.5,16.3,23.3,39.6,25.76,36.52,-36.21,-29.46,762.3,756.58,882.39,886.5,2.9,4.11,282.42,941.78,287.31,7.87,5505,18.92,0
"882",1,"YBBN",94578,"140810/0000",-27.38,153.13,5,8.1,4.94,4.74,18.98,-15.9,15.7,23.7,39.4,0,0.34,-61.4,-48.01,801.38,797.61,803.6,811.06,0,0.14,281.78,908.88,289.59,7.81,5561,15.94,0
"883",1,"YBBN",94578,"140812/0000",-27.38,153.13,5,5,3.28,3.11,60.39,23.3,21.7,24.3,46,41.64,51.82,-46.33,-17.63,675.2,674.08,756.27,850.86,1.16,1.44,280.88,910.48,288.52,7.31,5500,17.14,0
"884",1,"YBBN",94578,"140813/0000",-27.38,153.13,5,9.15,7.39,7.27,69,17.6,16.3,22.3,38.6,2.86,5.3,-116.99,-97.32,670.04,668.9,712.69,721.59,0.24,0.44,278.71,894.16,287.77,6.4,5486,16.77,0
"885",1,"YBBN",94578,"140815/0000",-27.38,153.13,5,7.42,7.25,7.11,140.39,7.8,19.8,20.1,39.9,0,0.08,-42.55,-37.25,857.54,854.37,864.21,866.16,0,0,283.49,960.73,286.77,8.28,5533,22.68,0
"886",1,"YBBN",94578,"140816/0000",-27.38,153.13,5,3.43,4.1,4.15,167.99,29.3,22.7,22.9,45.6,0,0.04,-33.65,-33.12,733.73,732.91,736.27,740.75,0,0,285.39,969.21,287.97,9.33,5555,32.51,1
"887",1,"YBBN",94578,"140822/0000",-27.38,153.13,5,4.29,2.2,2.19,110.81,26.9,21.9,24.5,46.4,17.04,23.69,-12.52,-8.77,679.1,676.48,899.63,903.24,0.82,1.14,284.88,969.67,287.41,9.02,5513,27.93,0
"888",1,"YBBN",94578,"140823/0000",-27.38,153.13,5,4.6,3.52,3.58,157.99,26.4,21.9,22.3,44.2,20.2,25.18,-1.67,-0.99,780.31,783.37,934.31,940.82,0.74,0.92,285.83,974.1,288,9.56,5545,30.77,0
"889",1,"YBBN",94578,"140824/0000",-27.38,153.13,5,5.27,5.21,4.98,255.49,26.1,21.3,21.3,42.6,1.96,2.95,-23.16,-17.29,847.27,847.24,880.41,888.05,0.19,0.28,284.63,956.03,288.33,9.02,5542,26.38,0
"890",1,"YBBN",94578,"140827/0000",-27.38,153.13,5,4.54,2.16,1.95,66.38,17.3,20.1,26.1,46.2,61.22,87.03,-86.27,-67.53,549.7,546.89,768.35,790.94,2.86,4.07,281.62,903.37,289.93,7.76,5503,18.67,0
"891",1,"YBBN",94578,"140901/0000",-27.38,153.13,5,6.67,1.44,1.16,39.01,-23.9,16.3,25.3,41.6,46.09,59.46,-53.81,-33.64,746.11,745.74,827.63,840.69,3.85,4.97,284.51,923.69,291.05,9.23,5572,17.3,0
"892",1,"YBBN",94578,"140907/0000",-27.38,153.13,5,6.62,4.23,4.16,100.59,13.2,20.4,21.9,42.3,15.17,24.31,-0.07,0,740.29,726.65,904.5,913.07,2.38,3.81,281.92,913.07,289.35,7.83,5513,21.86,0
"893",1,"YBBN",94578,"140908/0000",-27.38,153.13,5,2.33,-0.05,-0.23,116.02,15.2,24,25.7,49.7,64.76,102.91,-8.2,-5.87,485.73,481.74,902.24,910.71,34.79,55.29,283.95,931.78,289.75,8.81,5514,23.97,0
"894",1,"YBBN",94578,"140909/0000",-27.38,153.13,5,10.08,7.11,6.86,111.6,11.7,15.9,17.9,33.8,19.63,28.83,-8.8,-4.13,804.49,795.43,890.44,902.72,2.61,3.84,284.27,921.92,290.96,9.11,5578,20.09,0
"895",1,"YBBN",94578,"140910/0000",-27.38,153.13,5,4.54,3.64,3.33,160,21.9,18.9,23.9,42.8,0.26,0.39,-314.72,-268.66,605.62,604.82,608.37,612.82,0.01,0.01,284.98,915.04,292.31,9.62,5618,24.38,0
"896",1,"YBBN",94578,"140912/0000",-27.38,153.13,5,6.24,0.2,-0.12,42.02,-15.3,14.9,26.9,41.8,9.36,49,-2.86,-0.8,465.82,459.05,919.28,928.17,1.19,6.22,285.99,934.38,291.59,10.07,5578,18.18,0
"897",1,"YBBN",94578,"140913/0000",-27.38,153.13,5,4.88,1.09,0.94,72.4,10.3,20.1,25.1,45.2,8.98,29.94,-12.12,-3.58,529.24,528,847.49,868.07,0.9,3,282.67,897.96,291.5,8.38,5534,21.04,0
"898",1,"YBBN",94578,"140914/0000",-27.38,153.13,5,7.52,4.52,4.27,91.79,15.1,18.5,20.7,39.2,24.37,47.74,-1.29,-0.32,703.28,692.87,886.74,812.78,4.57,8.96,283.54,911.7,291.14,8.76,5553,21.39,0
"899",1,"YBBN",94578,"140915/0000",-27.38,153.13,5,4.71,3.32,3.09,62.19,23.9,17.7,26.7,44.4,15.1,24.27,-175.22,-148.97,654.33,643.81,727.6,735.67,0.73,1.17,282.52,900.58,291.11,8.28,5553,20.14,0
"900",1,"YBBN",94578,"140916/0000",-27.38,153.13,5,0.66,0.5,0.28,159.82,27.9,21.5,30.5,52,2.29,7.42,-325.07,-291.43,432.94,431.07,681.82,685.89,0.1,0.34,281.28,877.28,292.02,7.91,5565,19.52,1
"901",1,"YBBN",94578,"140920/0000",-27.38,153.13,5,3.93,2.56,2.37,148.01,24.5,22.3,23.1,45.4,208.04,246.28,-9.15,-7.97,573.33,556.67,873.55,875.19,2.68,3.18,283.42,912.17,290.97,8.68,5516,24.15,0
"902",1,"YBBN",94578,"140921/0000",-27.38,153.13,5,7.82,3.86,3.83,66.01,17.1,17.3,23.3,40.6,4.19,13.71,-5.36,-1.55,670.4,618.31,841.8,864.38,0.16,0.52,280.57,885.79,290.47,7.36,5507,21.1,0
"903",1,"YBBN",94578,"140922/0000",-27.38,153.13,5,6.19,2.19,2.15,76.8,-11.3,19.7,23.3,43,57.87,89.15,-2.97,-1.02,732.68,715.34,889.66,899.64,8.85,13.63,282.99,911.52,290.59,8.44,5537,20.79,0
"904",1,"YBBN",94578,"140923/0000",-27.38,153.13,5,7.75,5.45,5.35,91.81,-16.6,19,20.5,39.5,44.15,54.37,-3.06,-1.45,774.74,772.54,878.36,884.04,8.32,10.24,281.57,895.75,290.58,7.8,5548,20.64,0
"905",1,"YBBN",94578,"140924/0000",-27.38,153.13,5,14.49,10.15,9.86,69.99,-6.8,10.6,14.7,25.3,71.14,90.94,-1.47,0,751.54,749.8,920.09,932.43,6.75,8.62,285.36,933.33,291.05,9.66,5588,22.26,0
"906",1,"YBBN",94578,"140925/0000",-27.38,153.13,5,4.47,2.84,2.71,151.41,23.5,19.3,24.3,43.6,21.11,26.29,-75.57,-63.13,569.83,569.52,786.83,790.51,1.34,1.67,284.32,905.97,292.47,9.3,5588,28.48,1
"907",1,"YBBN",94578,"140927/0000",-27.38,153.13,5,2.71,-0.26,-0.52,96.99,20.3,22.1,26.3,48.4,147.57,206.88,-9.18,-6.51,349.24,349.11,890.26,894.39,6.62,9.28,283.83,907.38,291.83,8.97,5546,21.85,1
"908",1,"YBBN",94578,"140928/0000",-27.38,153.13,5,12.41,8.81,8.59,114.98,-7.2,13.8,16.3,30.1,21.53,41.29,-3.41,-2.64,741.26,733.25,876.51,877.43,0.75,1.43,283.32,913.43,290.76,8.61,5591,20.09,0
"909",1,"YBBN",94578,"141001/0000",-27.38,153.13,5,1.86,1.82,1.51,88.4,18.7,17.5,30.5,48,0.7,3.44,-579.18,-522.1,572.51,570.93,584.27,594.24,0.04,0.18,283.59,879.18,294.22,9.12,5650,23.23,0
"910",1,"YBBN",94578,"141002/0000",-27.38,153.13,5,7.97,6.42,6.22,59.99,-0.9,18.1,21.1,39.2,2.98,4.95,-9.78,-5.91,805.85,805.58,830.03,836.16,0.12,0.19,279.79,872.33,290.94,7.08,5591,16.86,0
"911",1,"YBBN",94578,"141004/0000",-27.38,153.13,5,5.43,2.74,2.42,83.18,1.2,19.6,22.1,41.7,14.61,28.05,-12.13,-5.87,732.42,722.47,865.66,878.95,0.94,1.8,284.93,909.82,292.74,9.64,5599,22.7,0
